id_gato,id_tutor_hash,data_coleta,sexo,idade_anos,peso_kg,energia_0a100,castrado,visitas_vet_ult_ano,pelagem,cor,temperamento,alimentacao,gosta_caixa,vacinado,score_saude_0a100
G00260,T3544819025,2025-03-29,F,8,4.9,53,False,0,longa,preto,arisco,ração seca,False,False,72
G00261,T6131535409,2025-06-21,F,2,3.9,58,True,0,longa,preto,brincalhão,ração seca,True,False,85
G00262,T8588249959,2025-08-07,F,12,4.0,43,True,2,curta,tigrado,carinhoso,ração seca,True,True,61
G00263,T4914701086,2025-10-01,M,4,5.7,47,False,3,curta,cinza,carinhoso,mista,True,True,77
G00264,T1133976741,2025-01-09,M,2,4.7,68,True,1,curta,tricolor,carinhoso,ração seca,True,False,85
G00265,T4166198190,2025-12-17,M,14,4.4,46,True,1,curta,preto,carinhoso,ração seca,True,False,57
G00266,T7331731116,2025-04-10,M,2,4.8,65,False,0,média,branco,calmo,ração seca,True,False,86
G00267,T2681070152,2025-09-14,M,4,4.2,69,True,2,média,cinza,calmo,ração seca,False,True,81
G00268,T6998449136,2025-03-27,M,2,4.4,46,False,0,média,cinza,carinhoso,ração seca,True,False,83
G00269,T1468347125,2025-12-20,F,1,4.1,48,True,1,média,tigrado,carinhoso,ração seca,False,False,84
G00270,T7040503799,2025-11-02,M,0,4.0,79,False,2,média,siamês,brincalhão,ração seca,False,True,91
G00271,T5500276318,2025-02-23,F,0,3.7,88,False,0,média,laranja,arisco,ração seca,True,False,93
G00272,T7323459054,2025-05-10,F,2,3.6,67,False,1,curta,siamês,caçador,ração seca,True,True,87
G00273,T1250200875,2025-06-04,F,0,3.5,100,False,1,média,siamês,arisco,mista,True,False,94
G00274,T9568599769,2025-09-21,M,8,4.5,35,True,3,curta,siamês,brincalhão,ração úmida,False,True,67
G00275,T6221814742,2025-11-28,M,9,4.9,42,True,0,curta,branco,calmo,ração úmida,True,True,70
G00276,T7017604506,2025-10-29,M,5,4.3,63,True,1,média,cinza,caçador,ração seca,True,True,80
G00277,T8338483312,2025-04-21,F,4,4.7,69,True,1,média,preto,caçador,ração seca,True,True,83
G00278,T1443766752,2025-09-16,M,7,5.2,48,True,2,média,cinza,brincalhão,ração seca,True,True,72
G00279,T2439533316,2025-11-25,M,13,6.3,26,True,1,curta,preto,brincalhão,ração seca,True,True,58
G00280,T2419372087,2025-02-11,F,13,6.2,46,True,3,longa,laranja,arisco,mista,True,True,58
G00281,T2416657981,2025-03-19,F,0,4.5,77,True,0,curta,cinza,calmo,ração seca,True,False,92
G00282,T1785263355,2025-09-27,F,2,4.5,65,False,0,curta,branco,carinhoso,ração úmida,True,True,88
G00283,T9280165364,2025-05-20,M,3,5.3,73,True,0,curta,siamês,arisco,ração seca,False,False,85
G00284,T4135908060,2025-11-06,F,3,4.5,65,False,1,curta,preto,carinhoso,mista,True,False,82
G00285,T2023064288,2025-11-14,M,8,5.2,51,True,1,curta,siamês,calmo,ração seca,True,True,72
G00286,T7410713198,2025-05-17,M,5,4.9,59,False,2,longa,tricolor,arisco,ração seca,True,False,76
G00287,T4299853715,2025-12-30,F,0,3.3,65,True,3,curta,branco,calmo,ração seca,True,True,87
G00288,T2849874586,2025-11-21,F,5,4.9,50,True,4,média,laranja,brincalhão,ração seca,False,True,74
G00289,T9358386257,2025-04-10,F,7,4.5,49,False,2,curta,tigrado,calmo,mista,True,True,72
G00290,T8627823738,2025-09-09,M,1,5.7,73,False,0,média,tricolor,caçador,ração seca,True,False,89
G00291,T6326558775,2025-06-09,M,12,6.1,19,True,4,curta,preto,calmo,mista,True,True,55
G00292,T5477788819,2025-09-17,F,0,3.6,86,False,1,curta,preto,carinhoso,ração seca,True,False,91
G00293,T1921273388,2025-07-07,F,15,5.7,33,True,4,curta,branco,calmo,ração seca,False,True,51
G00294,T5329483045,2025-07-19,M,1,2.9,59,True,2,curta,preto,caçador,mista,True,True,86
G00295,T4715715918,2025-07-28,M,12,6.8,61,True,2,curta,tricolor,arisco,ração seca,True,True,64
G00296,T5533314875,2025-05-20,F,14,3.9,36,False,1,longa,tricolor,arisco,ração seca,True,False,56
G00297,T4644719463,2025-07-17,F,17,5.2,11,True,8,curta,branco,carinhoso,mista,True,True,38
G00298,T5786874965,2025-04-28,M,12,5.7,60,True,2,curta,laranja,brincalhão,mista,True,True,64
G00299,T6131843847,2025-10-29,F,11,5.6,60,False,2,média,tigrado,calmo,ração úmida,True,True,66
G00300,T1760772217,2025-10-19,F,9,4.4,39,True,1,curta,siamês,caçador,ração seca,False,False,66
G00301,T2886682100,2025-04-28,M,11,3.9,40,True,3,longa,laranja,brincalhão,mista,False,True,62
G00302,T5115798040,2025-11-03,F,2,3.9,64,True,2,média,tigrado,calmo,ração seca,True,True,85
G00303,T9128508397,2025-07-11,F,7,4.3,33,True,3,curta,preto,arisco,ração seca,True,True,68
G00304,T9454335887,2025-05-02,F,7,3.1,59,True,2,média,cinza,arisco,mista,True,True,74
G00305,T6106725696,2025-05-01,F,13,4.9,49,True,0,curta,preto,calmo,ração úmida,True,False,61
G00306,T6155905775,2025-08-19,F,6,3.7,66,True,3,curta,tricolor,carinhoso,mista,True,True,75
G00307,T5791161202,2025-10-12,F,5,4.8,61,True,1,curta,preto,arisco,ração seca,True,False,78
G00308,T3619255908,2025-09-21,M,9,5.1,61,True,1,curta,preto,caçador,mista,False,False,70
G00309,T5103952675,2025-08-19,F,3,5.6,53,True,1,média,preto,calmo,ração seca,True,False,80
G00310,T6129091979,2025-03-20,M,2,4.6,91,False,2,média,preto,arisco,ração seca,True,True,89
G00311,T8795823305,2025-05-02,M,6,5.3,49,False,0,média,preto,caçador,ração seca,True,False,75
G00312,T4102053122,2025-08-19,F,5,4.2,53,False,0,curta,preto,arisco,ração seca,True,False,78
G00313,T2878460016,2025-04-01,F,3,3.1,60,False,1,média,branco,calmo,mista,True,False,82
G00314,T2337318301,2025-05-04,F,5,4.2,53,True,2,curta,laranja,carinhoso,ração úmida,False,True,77
G00315,T3851763107,2025-05-22,F,5,4.9,59,True,2,curta,laranja,carinhoso,ração seca,True,True,78
G00316,T5549647265,2025-04-10,F,4,4.7,61,False,1,curta,siamês,arisco,ração úmida,True,False,80
G00317,T9862767223,2025-10-28,M,5,4.7,63,False,1,média,laranja,arisco,ração seca,True,False,78
G00318,T2760332252,2025-04-26,F,9,3.6,40,False,2,curta,siamês,brincalhão,mista,True,True,67
G00319,T1439780794,2025-05-22,F,4,4.7,66,True,2,longa,tricolor,caçador,ração seca,False,True,81
G00320,T3439123710,2025-04-30,M,15,5.7,20,True,1,longa,siamês,arisco,ração seca,True,True,54
G00321,T6490486467,2025-12-21,F,14,5.4,45,True,2,curta,tricolor,carinhoso,mista,True,True,58
G00322,T9588929263,2025-06-30,F,6,4.2,67,True,1,média,tricolor,calmo,ração úmida,True,False,77
G00323,T7083774159,2025-01-11,M,4,3.7,64,True,2,curta,siamês,arisco,ração seca,True,False,79
G00324,T8078585274,2025-05-10,F,7,4.9,48,False,2,longa,siamês,arisco,ração seca,True,False,70
G00325,T6562972527,2025-10-14,M,13,5.4,42,True,5,curta,siamês,calmo,mista,True,True,55
G00326,T9670577011,2025-09-20,M,9,6.2,39,False,1,curta,preto,calmo,ração seca,True,False,66
G00327,T6287462167,2025-03-09,M,12,5.5,42,True,5,média,tricolor,arisco,ração úmida,True,True,57
G00328,T7102089597,2025-11-25,M,7,5.1,54,False,2,média,tricolor,carinhoso,ração seca,False,True,73
G00329,T9853011775,2025-06-26,M,9,5.5,81,True,1,curta,laranja,calmo,ração seca,True,True,75
G00330,T6019996894,2025-10-10,F,4,3.9,49,False,4,curta,branco,arisco,ração seca,False,True,75
G00331,T3131824140,2025-05-03,M,10,4.8,15,True,0,curta,laranja,caçador,ração seca,True,False,62
G00332,T9545519600,2025-07-20,F,3,4.1,59,False,3,média,preto,calmo,ração seca,True,False,78
G00333,T5960302546,2025-08-26,F,10,4.1,26,True,5,curta,tigrado,arisco,mista,True,True,58
G00334,T8270281981,2025-09-06,M,13,5.3,30,True,2,longa,cinza,brincalhão,ração seca,True,True,58
G00335,T4623163961,2025-09-02,M,2,6.1,54,True,2,curta,cinza,calmo,ração seca,False,True,83
G00336,T9645784396,2025-11-24,F,8,5.3,42,True,3,curta,preto,calmo,mista,True,True,68
G00337,T8092178331,2025-10-05,F,1,4.3,59,True,1,média,branco,carinhoso,mista,True,False,85
G00338,T6705889253,2025-08-05,F,10,5.8,59,True,2,curta,preto,brincalhão,mista,True,True,68
G00339,T7890359394,2025-05-04,M,1,4.1,72,False,0,curta,tricolor,carinhoso,ração seca,True,False,89
G00340,T8372972463,2025-01-20,F,15,6.6,46,True,1,média,laranja,caçador,ração seca,True,False,55
G00341,T8690564208,2025-04-06,F,2,3.8,70,False,0,curta,siamês,calmo,ração seca,True,False,86
G00342,T5998672621,2025-04-19,F,16,6.2,41,True,5,longa,cinza,caçador,mista,True,True,49
G00343,T7325515432,2025-11-06,M,12,6.8,38,True,3,média,tricolor,calmo,mista,True,True,59
G00344,T9719412173,2025-05-01,F,8,3.3,72,False,3,média,siamês,carinhoso,ração seca,True,True,72
G00345,T6151517290,2025-01-07,M,11,6.4,50,True,3,curta,tigrado,caçador,mista,False,True,63
G00346,T1077624411,2025-12-26,F,11,4.6,35,True,1,curta,branco,caçador,ração seca,True,True,64
G00347,T1104199045,2025-06-15,F,15,4.4,40,True,1,curta,branco,caçador,ração seca,True,False,54
G00348,T7931451344,2025-09-27,F,3,4.6,67,False,0,curta,siamês,caçador,ração seca,False,False,84
G00349,T1414382645,2025-01-27,M,8,4.5,50,True,3,média,laranja,carinhoso,mista,True,True,69
G00350,T7144146569,2025-06-06,F,1,4.4,73,False,0,curta,branco,carinhoso,ração seca,False,False,89
G00351,T9018651236,2025-11-16,M,8,4.5,62,False,1,curta,preto,brincalhão,ração seca,True,False,72
G00352,T6047111283,2025-05-09,F,2,4.3,44,False,1,média,cinza,calmo,ração seca,False,False,81
G00353,T3096424018,2025-06-20,F,8,5.5,48,True,1,média,siamês,brincalhão,ração seca,True,True,72
G00354,T9357813263,2025-12-18,F,8,4.8,61,True,4,média,branco,brincalhão,ração seca,False,True,69
G00355,T5552487882,2025-02-11,M,6,4.8,61,False,1,longa,cinza,arisco,ração seca,True,False,76
G00356,T2609237560,2025-10-07,F,7,4.9,42,False,2,curta,branco,brincalhão,ração seca,False,False,69
G00357,T4713306660,2025-06-03,F,11,3.8,16,False,1,média,branco,calmo,mista,False,False,59
G00358,T7903194566,2025-03-16,F,11,4.2,65,True,0,média,laranja,brincalhão,ração seca,True,False,68
G00359,T6178873018,2025-03-29,F,7,4.2,53,False,0,curta,laranja,caçador,mista,True,False,74
G00360,T6050769413,2025-06-23,F,8,5.1,71,True,3,curta,laranja,brincalhão,ração úmida,True,True,72
G00361,T1372761366,2025-07-20,F,15,5.1,43,True,4,curta,cinza,brincalhão,ração seca,True,True,52
G00362,T4778588438,2025-03-24,F,1,4.4,63,True,0,curta,cinza,arisco,mista,False,False,87
G00363,T7183862093,2025-02-18,M,1,4.7,42,True,1,curta,laranja,carinhoso,ração seca,True,False,83
G00364,T2533534115,2025-12-28,F,1,3.5,67,False,0,média,cinza,calmo,ração seca,True,False,88
G00365,T9834845885,2025-09-28,M,9,6.3,49,True,3,curta,tigrado,arisco,mista,False,True,67
G00366,T1242118588,2025-07-28,M,5,4.5,66,True,2,longa,branco,brincalhão,ração seca,True,True,79
G00367,T3363783238,2025-10-16,F,11,5.1,31,True,5,curta,branco,carinhoso,mista,True,True,57
G00368,T1317099608,2025-01-30,M,9,5.2,52,False,2,curta,tricolor,brincalhão,ração úmida,True,False,67
G00369,T3302778705,2025-11-17,F,4,4.7,66,False,0,longa,branco,carinhoso,mista,False,False,82
G00370,T3795887515,2025-04-24,F,14,4.4,48,True,3,curta,siamês,carinhoso,mista,True,True,57
G00371,T5321189488,2025-03-21,M,11,6.1,41,True,0,média,cinza,brincalhão,mista,True,False,64
G00372,T8771434312,2025-07-13,M,3,5.8,72,False,0,curta,cinza,calmo,ração seca,False,False,85
G00373,T3702481449,2025-12-02,M,5,5.6,64,True,1,curta,preto,brincalhão,ração seca,False,True,80
G00374,T2818700444,2025-07-07,M,4,5.0,74,False,2,curta,laranja,brincalhão,ração seca,True,True,82
G00375,T2835955126,2025-03-31,F,2,3.8,60,True,0,longa,laranja,brincalhão,ração seca,True,False,85
G00376,T1764073475,2025-03-22,F,2,6.1,33,False,1,curta,branco,caçador,ração seca,True,False,79
G00377,T2336629410,2025-05-20,F,15,4.1,30,True,1,média,branco,brincalhão,ração seca,False,False,53
G00378,T3672439363,2025-09-08,M,6,5.6,55,True,1,curta,preto,brincalhão,mista,True,False,75
G00379,T3075165580,2025-08-31,F,5,4.6,47,True,0,curta,tigrado,caçador,ração úmida,True,True,79
G00380,T1701319744,2025-03-27,M,10,5.3,29,False,1,curta,siamês,carinhoso,ração seca,True,False,63
G00381,T9630567250,2025-07-28,F,7,4.6,49,True,0,curta,tricolor,brincalhão,mista,True,True,75
G00382,T1696549376,2025-12-25,F,15,4.5,32,True,4,curta,cinza,caçador,mista,False,True,51
G00383,T7637593053,2025-11-07,M,11,5.7,45,False,2,média,siamês,calmo,ração seca,True,True,64
G00384,T3393292050,2025-10-28,F,6,4.6,31,False,2,média,tigrado,carinhoso,mista,False,True,72
G00385,T5976348223,2025-07-17,F,5,6.2,40,False,2,média,siamês,carinhoso,ração úmida,True,True,75
G00386,T1012769626,2025-06-13,M,17,6.2,41,True,5,longa,tigrado,brincalhão,ração seca,True,True,47
G00387,T1065266276,2025-11-07,F,10,5.1,45,False,1,longa,preto,brincalhão,ração seca,True,False,65
G00388,T4032713372,2025-05-14,F,15,5.2,33,True,3,curta,cinza,calmo,ração úmida,True,True,52
G00389,T7335729423,2025-06-19,M,1,6.0,56,False,0,longa,tricolor,brincalhão,mista,True,False,86
G00390,T9752109466,2025-03-06,M,13,4.8,39,True,1,curta,branco,caçador,ração úmida,True,False,58
G00391,T5068135332,2025-07-08,F,9,4.5,45,True,3,média,tigrado,arisco,mista,True,True,66
G00392,T7120556701,2025-01-31,F,1,2.7,65,True,2,média,siamês,calmo,ração úmida,True,False,85
G00393,T6102045287,2025-06-11,F,8,5.0,35,False,2,curta,branco,arisco,mista,True,True,68
G00394,T9454665572,2025-10-03,F,9,5.2,39,True,2,média,cinza,calmo,mista,True,True,67
G00395,T6052697209,2025-03-05,F,0,3.3,99,False,0,curta,tigrado,calmo,mista,True,False,95
G00396,T3470393701,2025-11-20,M,6,6.0,54,True,6,curta,preto,calmo,ração seca,True,False,67
G00397,T7346888648,2025-08-27,M,12,4.9,51,True,4,média,preto,calmo,ração seca,True,True,60
G00398,T8738962138,2025-07-02,M,4,4.6,61,False,0,curta,siamês,caçador,ração seca,True,False,81
G00399,T8635667371,2025-05-15,F,6,4.5,54,False,2,curta,tigrado,brincalhão,ração seca,True,False,73
G00400,T8216118213,2025-11-23,F,6,5.5,51,False,3,média,laranja,caçador,mista,True,True,73
G00401,T1829260471,2025-11-11,F,4,3.7,80,True,2,curta,branco,calmo,ração seca,True,True,83
G00402,T5185648543,2025-12-13,M,14,5.6,40,True,1,curta,tricolor,calmo,ração seca,True,False,56
G00403,T4859903279,2025-08-30,F,11,5.3,35,True,5,curta,preto,calmo,ração seca,True,True,58
G00404,T9860306653,2025-08-04,F,1,4.5,67,False,0,curta,cinza,caçador,ração úmida,True,False,88
G00405,T2326664772,2025-05-05,M,18,5.9,38,True,4,curta,siamês,caçador,ração seca,True,True,46
G00406,T5131626442,2025-04-03,M,13,6.0,5,True,2,curta,preto,brincalhão,ração úmida,True,True,54
G00407,T7577209733,2025-11-11,F,4,3.9,68,True,1,média,cinza,carinhoso,mista,True,True,83
G00408,T1580289903,2025-10-26,F,12,6.0,48,True,1,média,laranja,arisco,ração úmida,True,False,62
G00409,T9039278895,2025-05-12,F,1,4.0,63,False,0,curta,tricolor,caçador,ração seca,True,False,87
G00410,T7359652360,2025-03-21,M,18,5.3,26,True,0,média,laranja,carinhoso,ração seca,False,False,48
G00411,T2229071479,2025-07-10,F,9,5.6,56,True,1,média,branco,caçador,ração úmida,True,False,69
G00412,T7167313586,2025-12-06,M,9,4.8,35,True,3,curta,tricolor,arisco,ração seca,True,True,65
G00413,T6729481590,2025-11-10,M,1,4.9,82,True,0,média,siamês,calmo,ração seca,True,False,90
G00414,T2089594261,2025-03-11,F,14,4.3,39,True,1,curta,branco,arisco,ração seca,True,False,56
G00415,T9681584601,2025-09-17,M,0,6.4,73,True,0,curta,branco,caçador,ração úmida,True,False,91
G00416,T5565470063,2025-05-10,F,3,5.8,68,False,1,curta,tigrado,caçador,mista,True,False,83
G00417,T5818461680,2025-07-27,M,2,4.7,78,True,1,curta,tricolor,calmo,ração seca,True,False,86
G00418,T7154683403,2025-02-14,M,11,5.7,72,False,3,curta,tricolor,arisco,ração seca,True,True,66
G00419,T2809372384,2025-01-12,M,2,4.7,77,False,0,curta,siamês,brincalhão,ração seca,True,False,88
G00420,T6344835280,2025-04-14,F,14,4.6,46,True,3,curta,branco,brincalhão,mista,False,True,56
G00421,T3933731923,2025-09-19,M,9,5.3,52,False,4,média,siamês,arisco,ração seca,True,True,66
G00422,T8919350237,2025-07-04,M,0,4.6,98,True,0,curta,siamês,caçador,ração seca,True,False,95
G00423,T9063414999,2025-05-17,M,0,3.5,57,False,0,curta,branco,arisco,mista,True,False,89
G00424,T7808708826,2025-05-22,M,0,4.8,54,True,0,curta,preto,caçador,ração seca,True,False,88
G00425,T2527075071,2025-01-26,F,8,4.5,54,True,0,curta,laranja,caçador,mista,True,True,74
G00426,T5241237129,2025-08-18,F,12,5.1,49,True,4,curta,preto,calmo,ração seca,False,True,59
G00427,T9663423690,2025-05-14,M,3,4.8,36,True,0,curta,tricolor,calmo,ração seca,True,False,79
G00428,T4255132215,2025-05-14,F,13,4.6,39,True,5,curta,tigrado,calmo,ração úmida,True,True,54
G00429,T3921115128,2025-09-04,M,1,5.3,70,False,0,curta,tigrado,carinhoso,mista,True,False,88
G00430,T2966892391,2025-07-27,F,12,5.2,50,True,0,média,branco,caçador,mista,True,False,64
G00431,T1648033037,2025-03-07,M,15,6.4,38,True,5,longa,cinza,arisco,ração seca,True,True,50
G00432,T1682932251,2025-08-18,F,11,5.1,23,False,1,curta,tigrado,brincalhão,ração úmida,True,False,60
G00433,T2573518403,2025-01-17,M,10,5.2,34,True,2,média,branco,arisco,ração seca,True,True,64
G00434,T4704300244,2025-12-04,F,12,5.3,32,True,1,longa,branco,carinhoso,ração seca,False,True,61
G00435,T6054577790,2025-07-15,M,0,3.2,84,True,1,média,tigrado,calmo,mista,True,False,91
G00436,T5769449734,2025-11-18,F,3,5.7,71,True,0,curta,laranja,caçador,mista,True,True,87
G00437,T4838105274,2025-12-20,M,2,4.9,62,True,2,média,tricolor,brincalhão,ração seca,True,True,84
G00438,T8824146775,2025-04-07,F,7,6.0,57,True,1,curta,tigrado,carinhoso,mista,True,True,75
G00439,T8448200979,2025-11-03,F,11,4.2,32,True,3,curta,siamês,arisco,ração seca,True,True,60
G00440,T4529026111,2025-06-21,M,9,4.4,74,False,2,média,branco,calmo,mista,False,True,72
G00441,T5582119959,2025-09-21,M,13,5.7,45,True,2,média,tigrado,brincalhão,ração seca,False,True,60
G00442,T8970525750,2025-02-06,M,2,5.0,79,False,0,longa,laranja,calmo,ração seca,True,False,88
G00443,T2686187750,2025-03-29,F,10,4.9,64,False,2,média,branco,caçador,mista,True,True,69
G00444,T4176086698,2025-03-23,F,2,4.3,82,False,2,curta,siamês,brincalhão,ração seca,True,True,87
G00445,T6395555611,2025-04-17,F,3,3.8,67,False,0,média,siamês,arisco,mista,True,False,84
G00446,T5018681660,2025-04-18,M,10,4.3,45,False,1,longa,branco,brincalhão,mista,True,True,67
G00447,T6020700473,2025-06-07,F,17,5.0,43,True,3,curta,preto,brincalhão,ração úmida,True,True,50
G00448,T1363361950,2025-12-15,M,8,4.3,53,True,1,curta,siamês,calmo,ração seca,False,True,72
G00449,T5409124483,2025-01-05,M,0,3.6,66,False,0,curta,cinza,calmo,mista,True,False,90
G00450,T9617876256,2025-10-03,M,8,4.9,76,True,1,média,cinza,calmo,ração seca,True,True,76
G00451,T9467717337,2025-11-19,M,0,4.9,64,False,1,média,cinza,caçador,ração seca,True,False,88
G00452,T7256044994,2025-11-24,F,13,6.2,18,True,2,curta,preto,carinhoso,mista,True,True,56
G00453,T9407579883,2025-05-08,F,10,5.4,59,False,1,curta,cinza,arisco,mista,False,False,67
G00454,T7813801491,2025-04-20,M,2,5.7,61,True,0,curta,laranja,carinhoso,ração seca,True,False,85
G00455,T2696051405,2025-04-03,M,1,5.1,77,False,0,média,tricolor,calmo,ração seca,True,False,90
G00456,T7180614657,2025-11-10,F,2,4.4,91,True,0,curta,siamês,carinhoso,ração seca,True,True,92
G00457,T9911224146,2025-10-03,F,17,6.6,11,True,2,longa,tigrado,caçador,mista,False,True,47
G00458,T6894545553,2025-10-09,M,6,4.1,58,False,0,longa,branco,caçador,ração seca,True,False,77
G00459,T8251136822,2025-10-29,M,11,5.1,62,True,2,longa,preto,arisco,ração seca,True,True,66
G00460,T7252740490,2025-02-23,F,9,4.4,58,False,1,média,preto,calmo,mista,True,False,69
G00461,T1335277960,2025-11-29,F,8,5.2,50,True,3,média,branco,carinhoso,ração seca,True,True,69
G00462,T1166430536,2025-04-28,F,2,3.5,98,False,0,curta,cinza,arisco,ração seca,False,False,91
G00463,T7713665368,2025-10-10,M,15,6.0,32,True,3,longa,laranja,calmo,ração seca,True,True,52
G00464,T3754272421,2025-09-17,F,4,4.7,69,False,0,curta,cinza,arisco,ração seca,True,False,82
G00465,T5326631834,2025-05-14,M,8,5.7,72,True,4,curta,branco,carinhoso,ração seca,True,True,71
G00466,T3962903780,2025-04-30,F,10,5.3,59,True,1,longa,cinza,brincalhão,ração úmida,True,False,67
G00467,T2784569785,2025-08-23,M,9,6.3,66,True,0,curta,cinza,caçador,ração úmida,True,True,74
