id_gato,id_tutor_hash,data_coleta,sexo,idade_anos,peso_kg,energia_0a100,castrado,visitas_vet_ult_ano,pelagem,cor,temperamento,alimentacao,gosta_caixa,vacinado,score_saude_0a100
G00786,T5228186567,2025-07-26,F,5.0,3.8,42,VERDADEIRO,2,curta,siamês,brincalhão,mista,FALSO,VERDADEIRO,75
G00787,T7738583299,2025-10-20,M,12.0,5.9,32,VERDADEIRO,4,curta,tigrado,brincalhão,mista,VERDADEIRO,VERDADEIRO,57
G00788,T9665266848,2025-04-27,F,4.0,3.7,43,VERDADEIRO,1,curta,tricolor,calmo,ração seca,VERDADEIRO,VERDADEIRO,79
G00789,T4419974173,2025-06-16,,11.0,3.5,52,VERDADEIRO,2,curta,branco,caçador,ração seca,VERDADEIRO,VERDADEIRO,65
G00790,T4155398645,2025-01-01,M,8.0,5.9,86,VERDADEIRO,1,longa,tricolor,calmo,mista,VERDADEIRO,FALSO,75
G00791,T6494637039,2025-09-14,F,3.0,5.0,62,VERDADEIRO,4,curta,preto,brincalhão,ração seca,VERDADEIRO,VERDADEIRO,79
G00792,T3531282527,2025-11-13,M,5.0,5.7,41,FALSO,3,curta,preto,calmo,ração seca,VERDADEIRO,,74
G00793,T2272153004,2025-10-11,,4.0,4.6,75,VERDADEIRO,0,curta,tigrado,caçador,ração seca,VERDADEIRO,,85
G00794,T9653867834,2025-06-06,F,1.0,4.0,63,VERDADEIRO,0,longa,preto,brincalhão,mista,VERDADEIRO,VERDADEIRO,89
G00795,T8285769611,2025-01-17,F,0.0,4.5,91,FALSO,0,média,branco,brincalhão,ração seca,FALSO,FALSO,94
G00796,T9626495977,2025-06-29,,4.0,5.2,60,VERDADEIRO,3,curta,tricolor,carinhoso,ração seca,VERDADEIRO,VERDADEIRO,78
G00797,T2960495908,2025-12-10,F,0.0,3.7,67,VERDADEIRO,0,curta,laranja,arisco,ração seca,VERDADEIRO,FALSO,90
G00798,T1160282934,2025-01-31,M,2.0,3.6,67,VERDADEIRO,1,média,cinza,,ração seca,VERDADEIRO,FALSO,85
G00799,T4935354181,2025-03-20,F,,4.8,56,VERDADEIRO,1,média,cinza,,mista,VERDADEIRO,VERDADEIRO,69
G00800,T9402480666,2025-11-02,F,10.0,5.5,44,VERDADEIRO,1,curta,tigrado,arisco,ração seca,VERDADEIRO,,65
G00801,T2244928049,2025-07-27,F,10.0,3.9,41,FALSO,1,média,siamês,brincalhão,mista,FALSO,FALSO,65
G00802,T2054669705,2025-03-04,F,4.0,4.7,61,VERDADEIRO,1,curta,tricolor,arisco,mista,VERDADEIRO,FALSO,80
G00803,T1620575058,2025-01-09,M,14.0,5.7,21,VERDADEIRO,3,curta,cinza,brincalhão,ração seca,VERDADEIRO,VERDADEIRO,53
G00804,T7885161990,2025-05-30,F,8.0,5.1,57,FALSO,3,curta,cinza,,mista,VERDADEIRO,VERDADEIRO,70
G00805,T8073338804,2025-08-06,F,2.0,4.8,48,VERDADEIRO,2,curta,preto,arisco,mista,VERDADEIRO,VERDADEIRO,82
G00806,T7258384500,2025-11-03,F,2.0,3.7,64,VERDADEIRO,1,curta,branco,carinhoso,mista,VERDADEIRO,FALSO,84
G00807,T1479626606,2025-11-19,M,10.0,4.2,56,FALSO,2,curta,branco,brincalhão,mista,VERDADEIRO,VERDADEIRO,67
G00808,T7509595022,2025-06-17,M,2.0,4.4,73,FALSO,2,média,cinza,carinhoso,ração seca,VERDADEIRO,VERDADEIRO,86
G00809,T5037659276,2025-06-04,M,7.0,5.7,62,FALSO,2,média,siamês,arisco,mista,VERDADEIRO,VERDADEIRO,74
G00810,T2421049797,2025-12-06,M,18.0,5.1,24,VERDADEIRO,4,curta,siamês,carinhoso,ração seca,VERDADEIRO,VERDADEIRO,44
G00811,T3656134094,2025-10-11,M,0.0,4.1,89,VERDADEIRO,1,curta,preto,arisco,mista,VERDADEIRO,FALSO,92
G00812,T5510321559,2025-03-18,M,0.0,3.3,86,FALSO,1,média,cinza,,ração seca,FALSO,FALSO,91
G00813,T3966863250,2025-09-06,F,18.0,6.1,30,VERDADEIRO,2,curta,preto,calmo,ração úmida,VERDADEIRO,VERDADEIRO,48
G00814,T9727743040,2025-09-19,M,8.0,5.7,64,VERDADEIRO,3,curta,preto,carinhoso,mista,VERDADEIRO,VERDADEIRO,71
G00815,T5272675675,2025-03-27,F,2.0,,78,FALSO,2,média,cinza,carinhoso,ração úmida,VERDADEIRO,VERDADEIRO,87
G00816,T4349354592,2025-12-23,F,14.0,5.5,31,VERDADEIRO,7,curta,siamês,arisco,ração seca,VERDADEIRO,VERDADEIRO,48
G00817,T7058488860,2025-04-19,F,13.0,5.2,22,VERDADEIRO,4,curta,branco,calmo,mista,VERDADEIRO,VERDADEIRO,53
G00818,T6854905511,2025-07-20,M,7.0,4.9,60,VERDADEIRO,2,média,tigrado,arisco,mista,VERDADEIRO,VERDADEIRO,74
G00819,T1021953523,2025-06-30,F,8.0,4.4,59,VERDADEIRO,4,curta,cinza,carinhoso,ração úmida,VERDADEIRO,VERDADEIRO,69
G00820,T6566263284,2025-09-10,F,3.0,3.9,80,VERDADEIRO,1,curta,laranja,arisco,mista,VERDADEIRO,,84
G00821,T3193920772,2025-11-26,F,0.0,5.8,64,FALSO,0,média,siamês,calmo,mista,VERDADEIRO,FALSO,90
G00822,T4377102774,2025-05-24,,8.0,4.9,42,VERDADEIRO,3,longa,tricolor,,mista,VERDADEIRO,VERDADEIRO,68
G00823,T7357140016,2025-05-21,F,4.0,,69,VERDADEIRO,0,curta,tricolor,caçador,ração seca,VERDADEIRO,FALSO,82
G00824,T6016475989,2025-10-02,F,9.0,5.0,49,VERDADEIRO,0,média,cinza,brincalhão,ração seca,FALSO,FALSO,69
G00825,T4317896297,2025-12-14,F,12.0,4.1,19,VERDADEIRO,3,curta,preto,,mista,VERDADEIRO,VERDADEIRO,56
G00826,T2506693166,2025-11-28,M,0.0,5.7,80,FALSO,0,curta,siamês,brincalhão,mista,VERDADEIRO,FALSO,92
G00827,T5549339685,2025-10-02,F,8.0,4.1,30,VERDADEIRO,2,curta,siamês,carinhoso,ração seca,VERDADEIRO,VERDADEIRO,68
G00828,T3874294211,2025-09-14,F,3.0,4.6,55,VERDADEIRO,1,curta,siamês,arisco,ração seca,VERDADEIRO,VERDADEIRO,83
G00829,T9216350275,2025-10-08,F,13.0,5.6,55,VERDADEIRO,1,curta,laranja,brincalhão,ração seca,VERDADEIRO,VERDADEIRO,63
G00830,T5809119762,2025-12-08,F,3.0,4.5,88,VERDADEIRO,2,média,branco,arisco,mista,VERDADEIRO,VERDADEIRO,86
G00831,T8793675947,2025-01-04,M,8.0,5.2,38,VERDADEIRO,4,curta,branco,arisco,mista,VERDADEIRO,VERDADEIRO,66
G00832,T4511629256,2025-08-03,F,7.0,4.5,51,VERDADEIRO,3,longa,cinza,arisco,ração úmida,VERDADEIRO,VERDADEIRO,71
G00833,T8446934474,2025-01-13,M,5.0,4.9,62,FALSO,1,curta,cinza,brincalhão,ração seca,FALSO,FALSO,78
G00834,T1508832119,2025-07-30,M,9.0,4.8,71,VERDADEIRO,3,média,branco,calmo,ração seca,VERDADEIRO,VERDADEIRO,70
G00835,T3683071230,2025-05-25,M,10.0,5.0,41,VERDADEIRO,0,curta,siamês,carinhoso,mista,VERDADEIRO,FALSO,66
G00836,T1703583397,2025-04-22,M,8.0,6.2,47,FALSO,0,curta,tigrado,brincalhão,ração seca,VERDADEIRO,FALSO,71
G00837,T1284851626,2025-11-22,M,11.0,5.3,63,FALSO,4,média,branco,carinhoso,ração seca,VERDADEIRO,VERDADEIRO,63
G00838,T9269760207,2025-09-17,M,17.0,4.9,23,VERDADEIRO,2,média,tigrado,brincalhão,ração seca,FALSO,VERDADEIRO,48
G00839,T7451818699,2025-07-27,F,5.0,4.0,70,FALSO,1,curta,tigrado,caçador,mista,VERDADEIRO,FALSO,79
G00840,T6625990580,2025-11-18,F,7.0,5.3,38,VERDADEIRO,1,curta,laranja,carinhoso,ração seca,VERDADEIRO,FALSO,70
G00841,T5792435284,2025-02-05,M,0.0,5.1,73,FALSO,0,curta,siamês,arisco,ração seca,VERDADEIRO,FALSO,91
G00842,T6125986325,2025-08-24,F,11.0,5.2,24,VERDADEIRO,1,curta,siamês,brincalhão,ração seca,VERDADEIRO,FALSO,60
G00843,T6748213432,2025-02-27,M,7.0,4.9,43,VERDADEIRO,1,curta,laranja,carinhoso,mista,FALSO,FALSO,71
G00844,T8439218152,2025-03-27,F,5.0,4.8,71,VERDADEIRO,0,média,laranja,calmo,ração seca,VERDADEIRO,FALSO,81
G00845,T6371997002,2025-03-09,M,1.0,4.2,72,VERDADEIRO,0,curta,branco,calmo,ração seca,VERDADEIRO,FALSO,89
G00846,T7737226867,2025-07-18,F,14.0,4.7,32,VERDADEIRO,2,curta,tricolor,calmo,ração seca,FALSO,VERDADEIRO,56
G00847,T3528802466,2025-08-18,M,,5.6,52,VERDADEIRO,0,curta,siamês,,ração seca,FALSO,FALSO,78
G00848,T9790855640,2025-10-03,,9.0,5.2,47,VERDADEIRO,1,longa,tigrado,arisco,mista,VERDADEIRO,FALSO,68
G00849,T1287074875,2025-06-10,M,2.0,,73,FALSO,2,curta,branco,brincalhão,mista,VERDADEIRO,,86
G00850,T4479189357,2025-12-09,F,16.0,4.2,42,VERDADEIRO,4,curta,laranja,calmo,ração seca,VERDADEIRO,VERDADEIRO,50
G00851,T8938445963,2025-05-17,M,,4.8,38,FALSO,2,curta,tricolor,brincalhão,mista,VERDADEIRO,VERDADEIRO,81
G00852,T2624706664,2025-02-27,F,2.0,5.3,59,FALSO,2,média,preto,arisco,ração seca,VERDADEIRO,VERDADEIRO,84
G00853,T2272042836,2025-01-14,F,13.0,3.5,41,VERDADEIRO,5,curta,tigrado,brincalhão,mista,VERDADEIRO,VERDADEIRO,55
G00854,T4288876902,2025-02-16,F,14.0,5.0,35,VERDADEIRO,1,curta,tigrado,arisco,ração seca,VERDADEIRO,FALSO,56
G00855,T4853752304,2025-06-12,F,3.0,3.2,71,FALSO,2,curta,laranja,brincalhão,ração seca,VERDADEIRO,VERDADEIRO,84
G00856,T9400546545,2025-05-31,F,6.0,4.0,61,FALSO,0,longa,tigrado,caçador,mista,VERDADEIRO,FALSO,77
G00857,T8525075812,2025-11-08,M,10.0,,43,VERDADEIRO,3,curta,siamês,caçador,mista,VERDADEIRO,VERDADEIRO,64
G00858,T5176806739,2025-02-15,M,13.0,,32,FALSO,1,curta,preto,carinhoso,mista,VERDADEIRO,FALSO,57
G00859,T9756775907,2025-04-06,M,5.0,,58,VERDADEIRO,1,curta,laranja,arisco,ração úmida,VERDADEIRO,FALSO,77
G00860,T6780505637,2025-12-24,M,7.0,5.1,69,FALSO,4,curta,tricolor,calmo,mista,VERDADEIRO,VERDADEIRO,72
G00861,T8862928587,2025-01-11,F,10.0,4.3,38,VERDADEIRO,3,curta,tricolor,carinhoso,mista,VERDADEIRO,VERDADEIRO,63
G00862,T3214512824,2025-06-04,F,10.0,3.7,46,VERDADEIRO,4,curta,laranja,brincalhão,ração seca,VERDADEIRO,VERDADEIRO,63
G00863,T5400676668,2025-03-14,F,11.0,5.3,46,VERDADEIRO,1,curta,siamês,brincalhão,ração seca,VERDADEIRO,FALSO,63
G00864,T1267454920,2025-07-14,F,8.0,,71,VERDADEIRO,3,curta,cinza,carinhoso,ração úmida,VERDADEIRO,VERDADEIRO,72
G00865,T1079921739,2025-12-22,,1.0,,69,FALSO,1,curta,laranja,calmo,ração úmida,VERDADEIRO,FALSO,87
G00866,T7349078988,2025-03-24,F,14.0,,47,VERDADEIRO,3,curta,tricolor,brincalhão,mista,VERDADEIRO,VERDADEIRO,57
G00867,T2064642602,2025-05-16,F,13.0,5.0,53,VERDADEIRO,3,curta,laranja,carinhoso,ração seca,VERDADEIRO,VERDADEIRO,59
G00868,T5930274133,2025-06-13,M,11.0,5.8,43,VERDADEIRO,5,curta,cinza,caçador,ração seca,FALSO,VERDADEIRO,59
G00869,T7264067339,2025-10-19,F,1.0,3.3,70,FALSO,1,curta,laranja,arisco,ração seca,VERDADEIRO,FALSO,87
G00870,T1290111276,2025-12-26,F,3.0,4.2,63,FALSO,0,curta,tigrado,arisco,mista,VERDADEIRO,FALSO,83
G00871,T5038672592,2025-02-05,M,10.0,5.2,44,VERDADEIRO,1,média,siamês,caçador,ração seca,VERDADEIRO,FALSO,65
G00872,T7157367432,2025-06-28,M,0.0,5.9,85,FALSO,0,longa,tigrado,,mista,VERDADEIRO,FALSO,93
G00873,T9007578890,2025-10-02,F,17.0,,30,VERDADEIRO,2,média,branco,,ração seca,VERDADEIRO,VERDADEIRO,50
G00874,T3693070905,2025-01-04,F,5.0,3.2,64,VERDADEIRO,1,curta,preto,brincalhão,ração seca,VERDADEIRO,FALSO,78
G00875,T9767948767,2025-10-22,,,6.4,33,FALSO,1,longa,siamês,arisco,mista,FALSO,FALSO,63
G00876,T8600873496,2025-03-30,F,13.0,4.2,27,VERDADEIRO,3,longa,cinza,caçador,ração seca,VERDADEIRO,,56
G00877,T6855715648,2025-07-09,M,5.0,5.6,87,VERDADEIRO,0,curta,branco,arisco,mista,VERDADEIRO,,85
G00878,T4527329565,2025-12-24,M,4.0,5.6,62,VERDADEIRO,3,curta,branco,caçador,ração seca,VERDADEIRO,VERDADEIRO,79
G00879,T7399993385,2025-08-20,F,8.0,3.9,43,VERDADEIRO,2,média,preto,arisco,ração seca,VERDADEIRO,VERDADEIRO,69
G00880,T8345739421,2025-12-28,F,8.0,4.9,70,FALSO,1,longa,branco,caçador,ração úmida,VERDADEIRO,FALSO,73
G00881,T3729698873,2025-08-09,F,5.0,4.3,64,VERDADEIRO,2,média,tricolor,calmo,mista,VERDADEIRO,VERDADEIRO,79
G00882,T9935470584,2025-03-18,F,8.0,4.9,60,FALSO,3,média,tigrado,brincalhão,ração seca,VERDADEIRO,VERDADEIRO,70
G00883,T9177574327,2025-09-10,M,15.0,5.6,31,VERDADEIRO,2,curta,tigrado,brincalhão,ração seca,VERDADEIRO,VERDADEIRO,54
G00884,T5369512963,2025-08-13,F,,,54,FALSO,1,longa,preto,carinhoso,ração úmida,FALSO,FALSO,75
G00885,T7505469241,2025-04-24,M,2.0,4.8,67,VERDADEIRO,0,curta,tigrado,arisco,mista,VERDADEIRO,FALSO,86
G00886,T5716080051,2025-01-29,M,,4.8,44,FALSO,1,curta,siamês,brincalhão,mista,VERDADEIRO,FALSO,75
G00887,T7848374969,2025-08-25,M,5.0,5.7,60,VERDADEIRO,1,média,siamês,calmo,mista,FALSO,FALSO,78
G00888,T8442839834,2025-07-30,M,2.0,5.1,73,VERDADEIRO,0,curta,cinza,brincalhão,ração seca,VERDADEIRO,FALSO,87
G00889,T1209002996,2025-10-10,F,2.0,4.7,92,FALSO,0,curta,tigrado,calmo,ração úmida,FALSO,FALSO,90
G00890,T1712188267,2025-02-15,M,9.0,,51,VERDADEIRO,0,curta,cinza,,mista,VERDADEIRO,FALSO,70
G00891,T4028206742,2025-07-16,M,4.0,4.1,36,VERDADEIRO,0,curta,siamês,caçador,mista,VERDADEIRO,FALSO,77
G00892,T9258522693,2025-10-26,F,15.0,4.4,32,VERDADEIRO,5,curta,siamês,caçador,mista,VERDADEIRO,VERDADEIRO,49
G00893,T4584462248,2025-11-22,F,3.0,3.8,99,VERDADEIRO,0,curta,branco,brincalhão,mista,VERDADEIRO,FALSO,89
G00894,T8987609936,2025-12-09,,1.0,5.2,83,FALSO,1,curta,laranja,arisco,mista,VERDADEIRO,FALSO,89
G00895,T5161905213,2025-03-19,M,11.0,6.1,34,FALSO,3,curta,branco,arisco,ração seca,FALSO,VERDADEIRO,61
G00896,T3599676282,2025-03-05,M,13.0,5.3,46,VERDADEIRO,1,curta,tigrado,,ração seca,FALSO,FALSO,59
G00897,T9105806647,2025-07-30,F,4.0,5.3,55,FALSO,3,longa,cinza,,mista,FALSO,,78
G00898,T6046036920,2025-06-18,M,3.0,,50,FALSO,2,curta,tigrado,brincalhão,ração seca,VERDADEIRO,FALSO,78
G00899,T4244358655,2025-03-27,M,2.0,4.9,65,FALSO,1,longa,siamês,calmo,ração seca,VERDADEIRO,FALSO,84
G00900,T1399663032,2025-02-07,M,7.0,4.5,56,FALSO,0,curta,siamês,arisco,ração seca,VERDADEIRO,FALSO,74
G00901,T1998398192,2025-02-22,F,6.0,5.5,36,FALSO,2,curta,branco,calmo,ração úmida,VERDADEIRO,FALSO,70
G00902,T2253792948,2025-05-04,M,3.0,4.8,53,VERDADEIRO,1,média,preto,calmo,mista,VERDADEIRO,FALSO,80
G00903,T4283526613,2025-09-27,F,0.0,4.1,75,FALSO,1,média,tricolor,arisco,mista,VERDADEIRO,,90
G00904,T6465996601,2025-01-24,M,6.0,,53,VERDADEIRO,0,curta,preto,caçador,ração seca,VERDADEIRO,FALSO,76
G00905,T3768311029,2025-02-08,,16.0,,35,FALSO,2,média,cinza,arisco,ração seca,VERDADEIRO,VERDADEIRO,52
G00906,T1589748703,2025-04-07,M,9.0,4.2,35,VERDADEIRO,0,média,siamês,calmo,ração seca,VERDADEIRO,FALSO,67
G00907,T3383278635,2025-11-15,M,7.0,5.5,64,VERDADEIRO,1,curta,laranja,caçador,mista,VERDADEIRO,FALSO,74
G00908,T4678134858,2025-12-28,M,1.0,4.1,58,FALSO,0,curta,preto,carinhoso,ração seca,VERDADEIRO,FALSO,87
G00909,T9930429358,2025-06-10,F,3.0,6.4,86,VERDADEIRO,0,curta,siamês,brincalhão,ração úmida,FALSO,VERDADEIRO,89
G00910,T4536882142,2025-01-17,,4.0,3.5,43,VERDADEIRO,3,curta,tigrado,brincalhão,ração úmida,VERDADEIRO,,76
G00911,T1802758768,2025-01-05,M,11.0,4.5,31,VERDADEIRO,4,média,cinza,,ração úmida,VERDADEIRO,VERDADEIRO,59
G00912,T6230033330,2025-11-10,M,13.0,5.8,44,VERDADEIRO,3,curta,tigrado,arisco,ração úmida,VERDADEIRO,VERDADEIRO,58
G00913,T9276760653,2025-06-12,F,14.0,5.9,56,VERDADEIRO,3,média,tigrado,calmo,mista,VERDADEIRO,VERDADEIRO,58
G00914,T8080261289,2025-01-29,F,17.0,4.9,31,VERDADEIRO,3,média,laranja,brincalhão,ração úmida,VERDADEIRO,VERDADEIRO,48
G00915,T8525964782,2025-11-01,M,17.0,5.8,34,VERDADEIRO,4,longa,siamês,brincalhão,ração seca,FALSO,VERDADEIRO,47
G00916,T9354086164,2025-07-13,M,15.0,4.1,33,VERDADEIRO,1,curta,tricolor,arisco,ração seca,VERDADEIRO,VERDADEIRO,55
G00917,T6728891530,2025-05-08,F,1.0,3.6,60,VERDADEIRO,0,curta,branco,brincalhão,ração seca,VERDADEIRO,FALSO,87
G00918,T9954304575,2025-06-15,F,,3.4,64,VERDADEIRO,0,curta,siamês,arisco,ração seca,VERDADEIRO,VERDADEIRO,88
G00919,T1299534128,2025-03-24,F,,3.0,49,VERDADEIRO,2,média,siamês,,mista,VERDADEIRO,VERDADEIRO,78
G00920,T8513557085,2025-12-07,F,7.0,4.6,40,VERDADEIRO,1,curta,preto,carinhoso,ração seca,FALSO,,70
G00921,T8713096025,2025-10-15,F,1.0,2.5,77,FALSO,2,média,cinza,arisco,mista,FALSO,VERDADEIRO,89
G00922,T9250303516,2025-03-14,M,13.0,,25,VERDADEIRO,2,curta,tigrado,caçador,ração seca,VERDADEIRO,VERDADEIRO,57
G00923,T5303525118,2025-09-26,M,8.0,4.8,56,VERDADEIRO,0,curta,siamês,caçador,mista,VERDADEIRO,VERDADEIRO,74
G00924,T8089803312,2025-03-07,M,7.0,4.5,40,VERDADEIRO,1,média,tricolor,brincalhão,ração seca,VERDADEIRO,FALSO,70
G00925,T2755723592,2025-06-15,M,,5.0,73,FALSO,0,média,tigrado,calmo,ração seca,VERDADEIRO,FALSO,87
G00926,T6428172026,2025-10-01,M,3.0,5.0,61,FALSO,0,curta,cinza,arisco,ração seca,FALSO,,83
G00927,T4227806371,2025-01-14,M,2.0,5.4,86,VERDADEIRO,4,média,preto,brincalhão,ração úmida,VERDADEIRO,VERDADEIRO,85
G00928,T6365562855,2025-09-22,F,13.0,,42,VERDADEIRO,0,curta,siamês,caçador,ração seca,FALSO,FALSO,60
G00929,T7080044564,2025-03-24,M,8.0,6.0,67,VERDADEIRO,2,média,laranja,arisco,mista,VERDADEIRO,,71
G00930,T4123618000,2025-09-13,M,10.0,5.3,38,FALSO,2,curta,laranja,brincalhão,ração úmida,VERDADEIRO,VERDADEIRO,65
G00931,T2946144693,2025-07-02,F,4.0,4.5,64,FALSO,0,curta,siamês,brincalhão,mista,VERDADEIRO,FALSO,82
G00932,T3895191179,2025-01-10,F,5.0,4.7,49,FALSO,1,curta,branco,caçador,mista,FALSO,FALSO,76
G00933,T6975615205,2025-10-06,F,5.0,4.4,56,VERDADEIRO,4,curta,branco,calmo,ração úmida,VERDADEIRO,VERDADEIRO,74
G00934,T7091868103,2025-04-05,F,11.0,,41,VERDADEIRO,3,média,tricolor,caçador,mista,VERDADEIRO,VERDADEIRO,62
G00935,T7671852424,2025-12-14,F,11.0,4.5,35,VERDADEIRO,2,curta,branco,brincalhão,ração seca,VERDADEIRO,VERDADEIRO,62
G00936,T2138829477,2025-11-03,M,3.0,4.2,52,VERDADEIRO,0,curta,siamês,caçador,ração úmida,VERDADEIRO,FALSO,82
G00937,T8366656512,2025-03-12,M,15.0,5.7,16,VERDADEIRO,3,curta,siamês,,ração seca,VERDADEIRO,VERDADEIRO,50
G00938,T7193330213,2025-08-08,,1.0,4.0,44,FALSO,1,curta,preto,arisco,mista,VERDADEIRO,FALSO,83
G00939,T1274545690,2025-05-13,M,14.0,5.0,23,VERDADEIRO,3,média,laranja,brincalhão,ração seca,VERDADEIRO,VERDADEIRO,53
G00940,T4020380644,2025-08-08,M,,4.2,80,FALSO,0,curta,tricolor,carinhoso,ração seca,VERDADEIRO,FALSO,90
G00941,T5200401303,2025-07-23,M,3.0,,47,VERDADEIRO,2,média,laranja,carinhoso,ração úmida,VERDADEIRO,VERDADEIRO,80
G00942,T4245557413,2025-04-19,M,13.0,6.1,22,VERDADEIRO,5,média,branco,arisco,ração seca,VERDADEIRO,VERDADEIRO,52
G00943,T2056751993,2025-08-26,M,2.0,4.8,91,FALSO,0,curta,preto,arisco,ração seca,VERDADEIRO,FALSO,90
G00944,T2866116560,2025-04-05,M,5.0,4.3,53,FALSO,0,média,preto,arisco,ração seca,FALSO,FALSO,78
G00945,T1221052554,2025-11-28,F,6.0,5.0,62,VERDADEIRO,0,curta,branco,arisco,mista,VERDADEIRO,VERDADEIRO,79
G00946,T1837694452,2025-12-12,F,3.0,3.8,74,FALSO,3,curta,branco,caçador,ração seca,VERDADEIRO,VERDADEIRO,83
G00947,T3396701059,2025-03-02,M,10.0,4.3,55,VERDADEIRO,3,curta,cinza,calmo,ração seca,VERDADEIRO,VERDADEIRO,66
G00948,T8379732390,2025-09-23,F,13.0,5.6,20,VERDADEIRO,1,curta,tricolor,brincalhão,mista,FALSO,FALSO,56
G00949,T5739737589,2025-12-06,M,13.0,5.1,36,VERDADEIRO,2,curta,laranja,,mista,VERDADEIRO,VERDADEIRO,58
G00950,T4820481016,2025-02-16,F,4.0,4.0,44,VERDADEIRO,1,curta,preto,carinhoso,ração seca,VERDADEIRO,FALSO,77
G00951,T6959466495,2025-09-27,F,7.0,,85,VERDADEIRO,5,média,preto,brincalhão,ração seca,VERDADEIRO,VERDADEIRO,73
G00952,T5873595042,2025-12-09,M,3.0,5.6,47,VERDADEIRO,1,curta,preto,arisco,ração seca,VERDADEIRO,VERDADEIRO,82
G00953,T2183625340,2025-03-24,,3.0,4.2,54,FALSO,2,longa,cinza,calmo,mista,VERDADEIRO,FALSO,79
G00954,T3003610274,2025-08-01,F,2.0,3.3,57,FALSO,2,curta,tricolor,calmo,ração seca,VERDADEIRO,VERDADEIRO,84
G00955,T3002701248,2025-10-19,F,15.0,5.2,15,VERDADEIRO,0,média,preto,caçador,ração seca,FALSO,FALSO,52
G00956,T6399572613,2025-05-02,F,13.0,4.5,55,VERDADEIRO,0,curta,cinza,carinhoso,ração seca,VERDADEIRO,FALSO,62
G00957,T5154619295,2025-03-28,F,11.0,6.1,73,VERDADEIRO,2,curta,laranja,calmo,ração úmida,VERDADEIRO,VERDADEIRO,68
G00958,T4488265563,2025-05-25,M,7.0,5.1,50,FALSO,0,curta,branco,carinhoso,ração seca,FALSO,FALSO,74
G00959,T6009752555,2025-05-03,F,7.0,2.9,40,FALSO,0,longa,preto,,mista,VERDADEIRO,,72
G00960,T9731042072,2025-09-22,F,7.0,4.7,29,FALSO,2,longa,branco,arisco,ração seca,VERDADEIRO,FALSO,67
G00961,T3827741104,2025-05-16,F,7.0,5.9,52,VERDADEIRO,0,curta,branco,caçador,ração úmida,FALSO,FALSO,74
G00962,T5681758902,2025-05-18,M,6.0,6.1,54,VERDADEIRO,0,média,tricolor,caçador,mista,VERDADEIRO,FALSO,76
G00963,T5323330140,2025-12-11,F,2.0,5.4,62,FALSO,0,média,siamês,calmo,ração seca,FALSO,FALSO,85
G00964,T7449787285,2025-07-31,M,2.0,4.0,72,VERDADEIRO,1,curta,tigrado,brincalhão,ração seca,VERDADEIRO,FALSO,85
G00965,T7572612411,2025-12-06,F,,5.5,38,VERDADEIRO,4,curta,tricolor,brincalhão,ração seca,VERDADEIRO,VERDADEIRO,52
G00966,T7561636492,2025-09-17,M,6.0,4.5,62,VERDADEIRO,2,média,tricolor,caçador,mista,VERDADEIRO,VERDADEIRO,76
G00967,T2813676219,2025-11-20,F,15.0,5.0,29,VERDADEIRO,4,média,siamês,carinhoso,ração seca,VERDADEIRO,VERDADEIRO,50
G00968,T5041838227,2025-03-13,F,2.0,3.2,56,FALSO,0,curta,preto,carinhoso,mista,FALSO,,84
G00969,T8300572219,2025-12-09,M,7.0,4.6,63,VERDADEIRO,0,curta,siamês,calmo,ração seca,FALSO,FALSO,75
G00970,T4433771534,2025-12-11,F,3.0,3.7,67,FALSO,0,curta,laranja,caçador,ração úmida,VERDADEIRO,FALSO,84
G00971,T9858296055,2025-01-15,M,3.0,5.4,77,VERDADEIRO,2,longa,laranja,arisco,ração úmida,VERDADEIRO,VERDADEIRO,85
G00972,T4283080676,2025-05-11,F,0.0,4.6,84,FALSO,0,curta,tricolor,brincalhão,ração seca,VERDADEIRO,,93
G00973,T5479001446,2025-05-31,F,1.0,4.3,55,FALSO,2,curta,laranja,arisco,ração seca,VERDADEIRO,VERDADEIRO,85
G00974,T5270730353,2025-06-03,M,14.0,4.5,19,VERDADEIRO,4,curta,branco,arisco,mista,FALSO,VERDADEIRO,51
G00975,T4902974222,2025-10-12,M,4.0,4.7,55,FALSO,0,média,preto,brincalhão,ração seca,VERDADEIRO,FALSO,80
G00976,T8610682314,2025-09-12,M,8.0,4.6,40,VERDADEIRO,1,média,branco,caçador,ração úmida,VERDADEIRO,,70
G00977,T2397477137,2025-03-19,M,6.0,5.6,67,FALSO,1,curta,preto,caçador,mista,FALSO,,77
G00978,T6108982357,2025-08-11,F,5.0,5.2,65,VERDADEIRO,5,curta,cinza,calmo,ração seca,VERDADEIRO,VERDADEIRO,74
G00979,T6567414196,2025-12-22,F,7.0,5.2,69,VERDADEIRO,1,média,tricolor,caçador,ração seca,VERDADEIRO,FALSO,75
G00980,T8660991772,2025-06-10,M,,4.2,74,FALSO,2,curta,cinza,arisco,ração seca,VERDADEIRO,VERDADEIRO,86
G00981,T6482801439,2025-12-05,F,17.0,2.9,30,VERDADEIRO,0,curta,tigrado,carinhoso,ração seca,VERDADEIRO,FALSO,50
G00982,T9640183130,2025-08-26,M,12.0,4.2,56,VERDADEIRO,1,longa,branco,carinhoso,mista,VERDADEIRO,FALSO,63
